dep_iata,airport_name,arr_iata
BEP,Bellary Airport,BEP
BEQ,RAF Honington,BEQ
BER,Berlin Brandenburg Airport (U.C.),BER
BES,Brest Bretagne Airport,BES
BET,Bethel Airport,BET
BEU,Bedourie Airport,BEU
BEV,Beersheba (Teyman) Airport,BEV
BEW,Beira Airport,BEW
BEX,RAF Benson,BEX
BEY,Beirut Rafic Hariri International Airport,BEY
BEZ,Beru Airport,BEZ
BFA,BahÃ­a Negra Airport,BFA
BFC,Bloomfield River Airport,BFC
BFD,Bradford Regional Airport,BFD
BFE,Bielefeld Airport,BFE
BFF,Western Neb. Rgnl/William B. Heilig Airport,BFF
BFG,Bullfrog Basin Airport,BFG
BFH,Bacacheri Airport,BFH
BFI,Boeing Field King County International Airport,BFI
BFJ,Bijie Feixiong Airport,BFJ
BFK,Buckley Air Force Base,BFK
BFL,Meadows Field,BFL
BFM,Mobile Downtown Airport,BFM
BFN,Bram Fischer International Airport,BFN
BFO,Buffalo Range Airport,BFO
BFP,Beaver County Airport,BFP
BFQ,Bahia PiÃ±a Airport,BFQ
BFR,Virgil I Grissom Municipal Airport,BFR
BFS,Belfast International Airport,BFS
BFT,Beaufort County Airport,BFT
BFU,Bengbu Airport,BFU
BFV,Buri Ram Airport,BFV
BFW,Sidi Bel Abbes Airport,BFW
BFX,Bafoussam Airport,BFX
BGA,Palonegro Airport,BGA
BGB,Booue Airport,BGB
BGC,BraganÃ§a Airport,BGC
BGD,Hutchinson County Airport,BGD
BGE,Decatur County Industrial Air Park,BGE
BGF,Bangui M'Poko International Airport,BGF
BGG,BingÃ¶l Ãeltiksuyu Airport,BGG
BGH,Abbaye Airport,BGH
BGI,Grantley Adams International Airport,BGI
BGJ,BorgarfjÃ¶rÃ°ur eystri Airport,BGJ
BGK,Big Creek Airport,BGK
BGL,Baglung Airport,BGL
BGM,Greater Binghamton/Edwin A Link field,BGM
BGN,Belaya Gora Airport,BGN
BGO,Bergen Airport Flesland,BGO
BGP,Bongo Airport,BGP
BGQ,Big Lake Airport,BGQ
BGR,Bangor International Airport,BGR
BGT,Bagdad Airport,BGT
BGU,Bangassou Airport,BGU
BGV,Aeroclube de Bento GonÃ§alves Airport,BGV
BGW,Baghdad International Airport,BGW
BGX,Comandante Gustavo Kraemer Airport,BGX
BGY,Milan Bergamo Airport,BGY
BGZ,Braga Municipal Aerodrome,BGZ
BHA,Los Perales Airport,BHA
BHB,Hancock County-Bar Harbor Airport,BHB
BHC,Bhurban Heliport,BHC
BHD,George Best Belfast City Airport,BHD
BHE,Woodbourne Airport,BHE
BHF,Bahia Cupica Airport,BHF
BHG,Brus Laguna Airport,BHG
BHH,Bisha Airport,BHH
BHI,Comandante Espora Airport,BHI
BHJ,Bhuj Airport,BHJ
BHK,Bukhara Airport,BHK
BHL,BahÃ­a de los Ãngeles Airport,BHL
BHM,Birmingham-Shuttlesworth International Airport,BHM
BHN,Beihan Airport,BHN
BHO,Raja Bhoj International Airport,BHO
BHP,Bhojpur Airport,BHP
BHQ,Broken Hill Airport,BHQ
BHR,Bharatpur Airport,BHR
BHS,Bathurst Airport,BHS
BHT,Brighton Downs Airport,BHT
BHU,Bhavnagar Airport,BHU
BHV,Bahawalpur Airport,BHV
BHW,Bhagatanwala Airport,BHW
BHX,Birmingham International Airport,BHX
BHY,Beihai Airport,BHY
BIA,Bastia-Poretta Airport,BIA
BIB,Baidoa Airport,BIB
BID,Block Island State Airport,BID
BIE,Beatrice Municipal Airport,BIE
BIF,Biggs Army Air Field (Fort Bliss),BIF
BIG,Allen Army Airfield,BIG
BIH,Eastern Sierra Regional Airport,BIH
BII,Enyu Airfield,BII
BIJ,Biliau Airport,BIJ
BIK,Frans Kaisiepo Airport,BIK
BIL,Billings Logan International Airport,BIL
BIM,South Bimini Airport,BIM
BIN,Bamiyan Airport,BIN
BIO,Bilbao Airport,BIO
BIP,Bulimba Airport,BIP
BIQ,Biarritz-Anglet-Bayonne Airport,BIQ
BIR,Biratnagar Airport,BIR
BIS,Bismarck Municipal Airport,BIS
BIT,Baitadi Airport,BIT
BIU,Bildudalur Airport,BIU
BIV,Bria Airport,BIV
BIW,Billiluna Airport,BIW
BIX,Keesler Air Force Base,BIX
BIY,Bisho Airport,BIY
BIZ,Bimin Airport,BIZ
BJA,Soummam Airport,BJA
BJB,Bojnord Airport,BJB
BJC,Rocky Mountain Metropolitan Airport,BJC
BJD,BakkafjÃ¶rÃ°ur Airport,BJD
BJE,Baleela Airport,BJE
BJF,BÃ¥tsfjord Airport,BJF
BJG,Boalang Airport,BJG
BJH,Bajhang Airport,BJH
BJI,Bemidji Regional Airport,BJI
BJJ,Wayne County Airport,BJJ
BJK,Nangasuri Airport,BJK
BJL,Banjul International Airport,BJL
BJM,Bujumbura International Airport,BJM
BJO,Bermejo Airport,BJO
BJP,Estadual Arthur Siqueira Airport,BJP
BJQ,Bahja Airport,BJQ
BJR,Bahir Dar Airport,BJR
BJT,Bentota River Waterdrome,BJT
BJU,Bajura Airport,BJU
BJV,Milas Bodrum International Airport,BJV
BJW,Bajawa Soa Airport,BJW
BJX,Del BajÃ­o International Airport,BJX
BJY,Batajnica Air Base,BJY
BJZ,Badajoz Airport,BJZ
BKA,Bykovo Airport,BKA
BKB,Nal Airport,BKB
BKC,Buckland Airport,BKC
BKD,Stephens County Airport,BKD
BKE,Baker City Municipal Airport,BKE
BKF,Lake Brooks Seaplane Base,BKF
BKG,Branson Airport,BKG
BKH,Barking Sands Airport,BKH
BKI,Kota Kinabalu International Airport,BKI
BKJ,BokÃ© Baralande Airport,BKJ
BKK,Suvarnabhumi Airport,BKK
BKL,Burke Lakefront Airport,BKL
BKM,Bakalalan Airport,BKM
BKN,Balkanabat Airport,BKN
BKO,Modibo Keita International Airport,BKO
BKP,Barkly Downs Airport,BKP
BKQ,Blackall Airport,BKQ
BKR,Bokoro Airport,BKR
BKS,Fatmawati Soekarno Airport,BKS
BKT,Allen C Perkinson Blackstone Army Air Field,BKT
BKU,Betioky Airport,BKU
BKW,Raleigh County Memorial Airport,BKW
BKX,Brookings Regional Airport,BKX
BKY,Bukavu Kavumu Airport,BKY
BKZ,Bukoba Airport,BKZ
BLA,General JosÃ© Antonio Anzoategui International Airport,BLA
BLB,Panama Pacific International Airport,BLB
BLC,Bali Airport,BLC
BLD,Boulder City Municipal Airport,BLD
BLE,Borlange Airport,BLE
BLF,Mercer County Airport,BLF
BLG,Belaga Airport,BLG
BLH,Blythe Airport,BLH
BLI,Bellingham International Airport,BLI
BLJ,Batna Airport,BLJ
BLK,Blackpool International Airport,BLK
BLL,Billund Airport,BLL
BLM,Monmouth Executive Airport,BLM
BLN,Benalla Airport,BLN
BLO,Hjaltabakki Airport,BLO
BLP,Huallaga Airport,BLP
BLQ,Bologna Guglielmo Marconi Airport,BLQ
BLR,Kempegowda International Airport,BLR
BLS,Bollon Airport,BLS
BLT,Blackwater Airport,BLT
BLU,Blue Canyon Nyack Airport,BLU
BLV,Scott AFB/Midamerica Airport,BLV
BLW,Beletwene Airport,BLW
BLX,Belluno Airport,BLX
BLY,Belmullet Aerodrome,BLY
BLZ,Chileka International Airport,BLZ
BMA,Stockholm-Bromma Airport,BMA
BMB,Bumbar Airport,BMB
BMC,Brigham City Regional Airport,BMC
BMD,Belo sur Tsiribihina Airport,BMD
BME,Broome International Airport,BME
BMF,Bakouma Airport,BMF
BMG,Monroe County Airport,BMG
BMH,Bomai Airport,BMH
BMI,Central Illinois Regional Airport at Bloomington-Normal,BMI
BMJ,Baramita Airport,BMJ
BMK,Borkum Airport,BMK
BML,Berlin Regional Airport,BML
BMM,Bitam Airport,BMM
BMN,Bamarni Airport,BMN
BMO,Banmaw Airport,BMO
BMP,Brampton Island Airport,BMP
BMQ,Bamburi Airport,BMQ
BMR,Baltrum Airport,BMR
BMS,SÃ³crates Mariani Bittencourt Airport,BMS
BMT,Beaumont Municipal Airport,BMT
BMU,Muhammad Salahuddin Airport,BMU
BMV,Buon Ma Thuot Airport,BMV
BMW,Bordj Badji Mokhtar Airport,BMW
BMX,Big Mountain Airport,BMX
BMY,Ãle Art - Waala Airport,BMY
BMZ,Bamu Airport,BMZ
BNA,Nashville International Airport,BNA
BNB,Boende Airport,BNB
BNC,Beni Airport,BNC
BND,Bandar Abbas International Airport,BND
BNE,Brisbane International Airport,BNE
BNF,Baranof Warm Springs Float and Seaplane Base,BNF
BNG,Banning Municipal Airport,BNG
BNH,Cape Air Seaplanes on Boston Harbor Seaplane Base,BNH
BNI,Benin Airport,BNI
BNJ,Bonn-Hangelar Airport,BNJ
BNK,Ballina Byron Gateway Airport,BNK
BNL,Barnwell Regional Airport,BNL
BNM,Bodinumu Airport,BNM
BNN,BrÃ¸nnÃ¸ysund Airport,BNN
BNO,Burns Municipal Airport,BNO
BNP,Bannu Airport,BNP
BNQ,Baganga airport,BNQ
BNR,Banfora Airport,BNR
BNS,Barinas Airport,BNS
BNT,Bundi Airport,BNT
BNU,Blumenau Airport,BNU
BNV,Boana Airport,BNV
BNW,Boone Municipal Airport,BNW
BNX,Banja Luka International Airport,BNX
BNY,Bellona/Anua Airport,BNY
BNZ,Banz Airport,BNZ
BOA,Boma Airport,BOA
BOB,Bora Bora Airport,BOB
BOC,Bocas Del Toro International Airport,BOC
BOD,Bordeaux-MÃ©rignac Airport,BOD
BOE,Boundji Airport,BOE
BOF,Bolling Air Force Base,BOF
BOG,El Dorado International Airport,BOG
BOH,Bournemouth Airport,BOH
BOI,Boise Air Terminal/Gowen Field,BOI
BOJ,Burgas Airport,BOJ
BOK,Brookings Airport,BOK
BOM,Chhatrapati Shivaji International Airport,BOM
BON,Flamingo International Airport,BON
BOO,BodÃ¸ Airport,BOO
BOP,Bouar Airport,BOP
BOQ,Boku Airport,BOQ
BOR,Fontaine Airport,BOR
BOS,General Edward Lawrence Logan International Airport,BOS
BOT,Bosset Airport,BOT
BOU,Bourges Airport,BOU
BOV,Boang Airport,BOV
BOW,Bartow Executive Airport,BOW
BOX,Borroloola Airport,BOX
BOY,Bobo Dioulasso Airport,BOY
BOZ,Bozoum Airport,BOZ
BPA,Grumman Bethpage Airport,BPA
BPC,Bamenda Airport,BPC
BPD,Bapi Airstrip,BPD
BPE,Qinhuangdao Beidaihe Airport,BPE
BPF,Batuna Aerodrome,BPF
BPG,Barra do GarÃ§as Airport,BPG
BPH,Bislig Airport,BPH
BPI,Miley Memorial Field,BPI
BPK,Biangabip Airport,BPK
BPL,Alashankou Bole (Bortala) airport,BPL
BPM,Begumpet Airport,BPM
BPN,Sultan Aji Muhamad Sulaiman Airport,BPN
BPS,Porto Seguro Airport,BPS
BPT,Southeast Texas Regional Airport,BPT
BPX,Qamdo Bangda Airport,BPX
BPY,Besalampy Airport,BPY
BQA,Dr.Juan C. Angara Airport,BQA
BQB,Busselton Regional Airport,BQB
BQD,BÃºÃ°ardalur Airport,BQD
BQE,Bubaque Airport,BQE
BQG,Bogorodskoye Airport,BQG
BQH,London Biggin Hill Airport,BQH
BQI,Bagani Airport,BQI
BQJ,Batagay Airport,BQJ
BQK,Brunswick Golden Isles Airport,BQK
BQL,Boulia Airport,BQL
BQN,Rafael Hernandez Airport,BQN
BQO,Bouna Airport,BQO
BQQ,Barra Airport,BQQ
BQS,Ignatyevo Airport,BQS
BQT,Brest Airport,BQT
BQU,J F Mitchell Airport,BQU
BQV,Bartlett Cove Seaplane Base,BQV
BQW,Balgo Hill Airport,BQW
BR-,Tucuma Airport,BR-
BRA,Barreiras Airport,BRA
BRB,Barreirinhas Airport,BRB
BRC,San Carlos De Bariloche Airport,BRC
BRD,Brainerd Lakes Regional Airport,BRD
BRE,Bremen Airport,BRE
BRG,Whitesburg Municipal Airport,BRG
BRI,Bari Karol WojtyÅa Airport,BRI
BRK,Bourke Airport,BRK
BRL,Southeast Iowa Regional Airport,BRL
BRM,Barquisimeto International Airport,BRM
BRN,Bern Belp Airport,BRN
BRO,Brownsville South Padre Island International Airport,BRO
BRP,Biaru Airport,BRP
BRQ,Brno-TuÅany Airport,BRQ
BRR,Barra Airport,BRR
BRS,Bristol Airport,BRS
BRT,Bathurst Island Airport,BRT
BRU,Brussels Airport,BRU
BRV,Bremerhaven Airport,BRV
BRW,Wiley Post Will Rogers Memorial Airport,BRW
BRX,Maria Montez International Airport,BRX
BRY,Samuels Field,BRY
BSA,Bosaso Airport,BSA
BSB,Presidente Juscelino Kubitschek International Airport,BSB
BSC,JosÃ© Celestino Mutis Airport,BSC
BSD,Baoshan Yunduan Airport,BSD
BSE,Sematan Airport,BSE
BSF,Bradshaw Army Airfield,BSF
BSG,Bata Airport,BSG
BSI,Balesin Island Airport,BSI
BSJ,Bairnsdale Airport,BSJ
BSK,Biskra Airport,BSK
BSL,EuroAirport Basel-Mulhouse-Freiburg Airport,BSL
BSM,Bishe Kola Air Base,BSM
BSN,Bossangoa Airport,BSN
BSO,Basco Airport,BSO
BSP,Bensbach Airport,BSP
BSQ,Bisbee Municipal Airport,BSQ
BSR,Basrah International Airport,BSR
BSS,Balsas Airport,BSS
BST,Bost Airport,BST
BSU,Basankusu Airport,BSU
BSV,Besakoa Airport,BSV
BSW,Boswell Bay Airport,BSW
BSX,Pathein Airport,BSX
BSY,Bardera Airport,BSY
BSZ,Bartletts Airport,BSZ
BTA,Bertoua Airport,BTA
BTB,Betou Airport,BTB
BTC,Batticaloa Airport,BTC
BTD,Brunette Downs Airport,BTD
BTE,Sherbro International Airport,BTE
BTF,Skypark Airport,BTF
BTG,Batangafo Airport,BTG
BTH,Hang Nadim International Airport,BTH
BTI,Barter Island LRRS Airport,BTI
BTJ,Sultan Iskandar Muda International Airport,BTJ
BTK,Bratsk Airport,BTK
BTL,W K Kellogg Airport,BTL
BTM,Bert Mooney Airport,BTM
BTN,Marlboro County Jetport H.E. Avent Field,BTN
BTO,Botopasi Airport,BTO
BTP,Pittsburgh/Butler Regional Airport,BTP
BTQ,Butare Airport,BTQ
BTR,Baton Rouge Metropolitan Airport,BTR
BTS,M. R. Å tefÃ¡nik Airport,BTS
BTT,Bettles Airport,BTT
BTU,Bintulu Airport,BTU
BTV,Burlington International Airport,BTV
BTW,Batu Licin Airport,BTW
BTX,Betoota Airport,BTX
BTY,Beatty Airport,BTY
BTZ,Bursa Airport,BTZ
BUA,Buka Airport,BUA
BUB,Cram Field,BUB
BUC,Burketown Airport,BUC
BUD,Budapest Liszt Ferenc International Airport,BUD
BUF,Buffalo Niagara International Airport,BUF
BUG,Benguela Airport,BUG
BUI,Bokondini Airport,BUI
BUJ,Bou Saada Airport,BUJ
BUK,Al-Bough Airport,BUK
BUL,Bulolo Airport,BUL
BUM,Butler Memorial Airport,BUM
BUN,Gerardo Tobar LÃ³pez Airport,BUN
BUO,Burao Airport,BUO
BUP,Bhatinda Air Force Station,BUP
BUQ,Joshua Mqabuko Nkomo International Airport,BUQ
BUR,Bob Hope Airport,BUR
BUS,Batumi International Airport,BUS
BUT,Bathpalathang Airport,BUT
BUU,Muara Bungo Airport,BUU
BUV,Bella Union Airport,BUV
BUW,Betoambari Airport,BUW
BUX,Bunia Airport,BUX
BUY,Bunbury Airport,BUY
BUZ,Bushehr Airport,BUZ
BVA,Paris Beauvais TillÃ© Airport,BVA
BVB,Atlas Brasil Cantanhede Airport,BVB
BVC,Rabil Airport,BVC
BVE,Brive-Souillac,BVE
BVF,Bui-Dama Airport,BVF
BVG,BerlevÃ¥g Airport,BVG
BVH,Brigadeiro CamarÃ£o Airport,BVH
BVI,Birdsville Airport,BVI
BVK,Huacaraje Airport,BVK
BVL,Baures Airport,BVL
BVM,Belmonte Airport,BVM
BVO,Bartlesville Municipal Airport,BVO
BVP,Bolovip Airstrip,BVP
BVR,Esperadinha Airport,BVR
BVS,Breves Airport,BVS
BVU,Beluga Airport,BVU
BVV,Burevestnik Airport,BVV
BVW,Batavia Downs Airport,BVW
BVX,Batesville Regional Airport,BVX
BVY,Beverly Municipal Airport,BVY
BVZ,Beverley Springs Airport,BVZ
BWA,Gautam Buddha Airport,BWA
BWB,Barrow Island Airport,BWB
BWC,Brawley Municipal Airport,BWC
BWD,Brownwood Regional Airport,BWD
BWE,Braunschweig-Wolfsburg Airport,BWE
BWF,Barrow Walney Island Airport,BWF
BWG,Bowling Green Warren County Regional Airport,BWG
BWH,Butterworth Airport,BWH
BWI,Baltimore/Washington International Thurgood Marshall Airport,BWI
BWJ,Bawan Airport,BWJ
BWK,Bol Airport,BWK
BWL,Earl Henry Airport,BWL
BWM,Bowman Regional Airport,BWM
BWN,Brunei International Airport,BWN
BWO,Balakovo Airport,BWO
BWP,Bewani Airport,BWP
BWQ,Brewarrina Airport,BWQ
BWT,Wynyard Airport,BWT
BWU,Sydney Bankstown Airport,BWU
BWW,Las Brujas Airport,BWW
BWX,Blimbingsari Airport,BWX
BWY,RAF Bentwaters,BWY
BXA,George R Carr Memorial Air Field,BXA
BXB,Babo Airport,BXB
BXD,Bade Airport,BXD
BXE,Bakel Airport,BXE
BXF,Bellburn Airstrip,BXF
BXG,Bendigo Airport,BXG
BXH,Balkhash Airport,BXH
BXI,Boundiali Airport,BXI
BXJ,Boralday Airport,BXJ
BXK,Buckeye Municipal Airport,BXK
BXL,Blue Lagoon Seaplane Base,BXL
BXM,Batom Airport,BXM
BXN,ImsÄ±k Airport,BXN
BXO,Buochs Airport,BXO
BXP,BiaÅa Podlaska Airfield,BXP
BXR,Bam Airport,BXR
BXS,Borrego Valley Airport,BXS
BXT,Bontang Airport,BXT
BXU,Bancasi Airport,BXU
BXV,BreiÃ°dalsvÃ­k Airport,BXV
BXW,Bawean Airport,BXW
BXX,Borama Airport,BXX
BXY,Krainiy Airport,BXY
BXZ,Bunsil Airport,BXZ
BYA,Boundary Airport,BYA
BYB,Dibba Airport,BYB
BYC,Yacuiba Airport,BYC
BYD,Al-Bayda Airport,BYD
BYF,Albert-Bray Airport,BYF
BYG,Johnson County Airport,BYG
BYH,Arkansas International Airport,BYH
BYI,Burley Municipal Airport,BYI
BYJ,Beja Airport / Airbase,BYJ
BYK,BouakÃ© Airport,BYK
BYL,Bella Yella Airport,BYL
BYM,Carlos Manuel de Cespedes Airport,BYM
BYN,Bayankhongor Airport,BYN
BYO,Bonito Airport,BYO
BYP,Barimunya Airport,BYP
BYQ,Bunyu Airport,BYQ
BYR,LÃ¦sÃ¸ Airport,BYR
BYS,Bicycle Lake Army Air Field,BYS
BYT,Bantry Aerodrome,BYT
BYU,Bayreuth Airport,BYU
BYV,Beira Lake Seaplane Base,BYV
BYW,Blakely Island Airport,BYW
BYX,Baniyala Airport,BYX
BZA,San Pedro Airport,BZA
BZB,Bazaruto Island Airport,BZB
BZC,Umberto Modiano Airport,BZC
BZD,Balranald Airport,BZD
BZE,Philip S. W. Goldson International Airport,BZE
BZF,Benton Field,BZF
BZG,Bydgoszcz Ignacy Jan Paderewski Airport,BZG
BZH,Bumi Airport,BZH
BZI,BalÄ±kesir Merkez Airport,BZI
BZK,Bryansk Airport,BZK
BZL,Barisal Airport,BZL
BZM,Bemolanga Airport,BZM
BZN,Gallatin Field,BZN
BZO,Bolzano Airport,BZO
BZP,Bizant Airport,BZP
BZR,BÃ©ziers-Vias Airport,BZR
BZS,Buzzards Point Seaplane Base,BZS
BZT,Eagle Air Park,BZT
BZU,Buta Zega Airport,BZU
BZV,Maya-Maya Airport,BZV
BZX,Bazhong Enyang Airport,BZX
BZY,BÄlÈi International Airport,BZY
BZZ,RAF Brize Norton,BZZ
CAA,Catacamas Airport,CAA
CAB,Cabinda Airport,CAB
CAC,Cascavel Airport,CAC
CAD,Wexford County Airport,CAD
CAE,Columbia Metropolitan Airport,CAE
CAF,Carauari Airport,CAF
CAG,Cagliari Elmas Airport,CAG
CAH,CÃ  Mau Airport,CAH
CAI,Cairo International Airport,CAI
CAJ,Canaima Airport,CAJ
CAK,Akron Canton Regional Airport,CAK
CAL,Campbeltown Airport,CAL
CAM,Camiri Airport,CAM
CAN,Guangzhou Baiyun International Airport,CAN
CAO,Clayton Municipal Airpark,CAO
CAP,Cap Haitien International Airport,CAP
CAQ,Juan H White Airport,CAQ
CAR,Caribou Municipal Airport,CAR
CAS,Anfa Airport,CAS
CAT,Cascais Airport,CAT
CAU,Caruaru Airport,CAU
CAV,Cazombo Airport,CAV
CAW,Bartolomeu Lisandro Airport,CAW
CAX,Carlisle Airport,CAX
CAY,Cayenne-Rochambeau Airport,CAY
CAZ,Cobar Airport,CAZ
CBB,Jorge Wilsterman International Airport,CBB
CBC,Cherrabun Airport,CBC
CBD,Car Nicobar Air Force Station,CBD
CBE,Greater Cumberland Regional Airport,CBE
CBF,Council Bluffs Municipal Airport,CBF
CBG,Cambridge Airport,CBG
CBH,BÃ©char Boudghene Ben Ali Lotfi Airport,CBH
CBI,Cape Barren Island Airport,CBI
CBJ,Cabo Rojo Airport,CBJ
CBK,Shalz Field,CBK
CBL,"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar",CBL
CBM,Columbus Air Force Base,CBM
CBN,Penggung Airport,CBN
CBO,Awang Airport,CBO
CBQ,Margaret Ekpo International Airport,CBQ
CBR,Canberra International Airport,CBR
CBS,Oro Negro Airport,CBS
CBT,Catumbela Airport,CBT
CBU,Cottbus-Drewitz Airport,CBU
CBV,Coban Airport,CBV
CBW,Campo MourÃ£o Airport,CBW
CBX,Condobolin Airport,CBX
CBY,Canobie Airport,CBY
CCA,Chimore Airport,CCA
CCB,Cable Airport,CCB
CCC,Jardines Del Rey Airport,CCC
CCD,Century City Heliport,CCD
CCE,Capital International Airport,CCE
CCF,Carcassonne Airport,CCF
CCG,Crane County Airport,CCG
CCH,Chile Chico Airport,CCH
CCI,ConcÃ³rdia Airport,CCI
CCJ,Calicut International Airport,CCJ
CCK,Cocos (Keeling) Islands Airport,CCK
CCL,Chinchilla Airport,CCL
CCM,DiomÃ­cio Freitas Airport,CCM
CCN,Chakcharan Airport,CCN
CCO,Carimagua Airport,CCO
CCP,Carriel Sur Airport,CCP
CCR,Buchanan Field,CCR
CCS,SimÃ³n BolÃ­var International Airport,CCS
CCT,Colonia Catriel Airport,CCT
CCU,Netaji Subhash Chandra Bose International Airport,CCU
CCV,Craig Cove Airport,CCV
CCW,Cowell Airport,CCW
CCX,CÃ¡ceres Airport,CCX
CCY,Northeast Iowa Regional Airport,CCY
CCZ,Chub Cay Airport,CCZ
CDA,Cooinda Airport,CDA
CDB,Cold Bay Airport,CDB
CDC,Cedar City Regional Airport,CDC
CDD,Cauquira Airport,CDD
CDE,Chengde Puning Airport,CDE
CDF,Cortina Airport,CDF
CDG,Charles de Gaulle International Airport,CDG
CDH,Harrell Field,CDH
CDI,Cachoeiro do Itapemirim Airport,CDI
CDJ,ConceiÃ§Ã£o do Araguaia Airport,CDJ
CDL,Candle 2 Airport,CDL
CDN,Woodward Field,CDN
CDO,Cradock Airport,CDO
CDP,Kadapa Airport,CDP
CDQ,Croydon Airport,CDQ
CDR,Chadron Municipal Airport,CDR
CDS,Childress Municipal Airport,CDS
CDT,CastellÃ³n-Costa Azahar Airport,CDT
CDU,Camden Airport,CDU
CDV,Merle K (Mudhole) Smith Airport,CDV
CDW,Essex County Airport,CDW
CDY,Cagayan de Sulu Airport,CDY
CEA,Cessna Aircraft Field,CEA
CEB,Mactan Cebu International Airport,CEB
CEC,Jack Mc Namara Field Airport,CEC
CED,Ceduna Airport,CED
CEE,Cherepovets Airport,CEE
CEF,Westover ARB/Metropolitan Airport,CEF
CEG,Hawarden Airport,CEG
CEH,Chelinda Malawi Airport,CEH
CEI,Chiang Rai International Airport,CEI
CEJ,Chernihiv Shestovitsa Airport,CEJ
CEK,Chelyabinsk Balandino Airport,CEK
CEL,Cape Eleuthera Airport,CEL
CEM,Central Airport,CEM
CEN,Ciudad ObregÃ³n International Airport,CEN
CEO,Waco Kungo Airport,CEO
CEP,ConcepciÃ³n Airport,CEP
CEQ,Cannes-Mandelieu Airport,CEQ
CER,Cherbourg-Maupertus Airport,CER
CES,Cessnock Airport,CES
CET,Cholet Le Pontreau Airport,CET
CEU,Oconee County Regional Airport,CEU
CEV,Mettel Field,CEV
CEW,Bob Sikes Airport,CEW
CEX,Chena Hot Springs Airport,CEX
CEY,Kyle Oakley Field,CEY
CEZ,Cortez Municipal Airport,CEZ
CFB,Cabo Frio Airport,CFB
CFC,CaÃ§ador Airport,CFC
CFD,Coulter Field,CFD
CFE,Clermont-Ferrand Auvergne Airport,CFE
CFF,Cafunfo Airport,CFF
CFG,Jaime Gonzalez Airport,CFG
CFH,Clifton Hills Airport,CFH
CFI,Camfield Airport,CFI
CFK,Ech Cheliff Airport,CFK
CFM,Conklin (Leismer) Airport,CFM
CFN,Donegal Airport,CFN
CFO,Confresa Airport,CFO
CFP,Carpentaria Downs Airport,CFP
CFQ,Creston Valley Regional Airport - Art Sutcliffe Field,CFQ
CFR,Caen-Carpiquet Airport,CFR
CFS,Coffs Harbour Airport,CFS
CFT,Greenlee County Airport,CFT
CFU,Ioannis Kapodistrias International Airport,CFU
CFV,Coffeyville Municipal Airport,CFV
CGA,Craig Seaplane Base,CGA
CGB,Marechal Rondon Airport,CGB
CGC,Cape Gloucester Airport,CGC
CGD,Changde Airport,CGD
CGE,Cambridge Dorchester Airport,CGE
CGF,Cuyahoga County Airport,CGF
CGG,Casiguran Airport,CGG
CGH,Congonhas Airport,CGH
CGI,Cape Girardeau Regional Airport,CGI
CGJ,Kasompe Airport,CGJ
CGK,Soekarno-Hatta International Airport,CGK
CGM,Camiguin Airport,CGM
CGN,Cologne Bonn Airport,CGN
CGO,Zhengzhou Xinzheng International Airport,CGO
CGP,Shah Amanat International Airport,CGP
CGQ,Longjia Airport,CGQ
CGR,Campo Grande Airport,CGR
CGS,College Park Airport,CGS
CGT,Chinguetti Airport,CGT
CGV,Caiguna Airport,CGV
CGX,Chicago Meigs Airport,CGX
CGY,Laguindingan Airport,CGY
CGZ,Casa Grande Municipal Airport,CGZ
CHA,Lovell Field,CHA
CHB,Chilas Airport,CHB
CHC,Christchurch International Airport,CHC
CHF,Jinhae Airbase/Airport (G-813/K-10),CHF
CHG,Chaoyang Airport,CHG
CHH,Chachapoyas Airport,CHH
CHJ,Chipinge Airport,CHJ
CHK,Chickasha Municipal Airport,CHK
CHL,Challis Airport,CHL
CHM,Teniente FAP Jaime A De Montreuil Morales Airport,CHM
CHN,Jeon Ju Airport (G-703),CHN
CHO,Charlottesville Albemarle Airport,CHO
CHP,Circle Hot Springs Airport,CHP
CHQ,Chania International Airport,CHQ
CHR,"ChÃ¢teauroux-DÃ©ols ""Marcel Dassault"" Airport",CHR
CHS,Charleston Air Force Base-International Airport,CHS
CHT,Chatham Islands-Tuuta Airport,CHT
CHU,Chuathbaluk Airport,CHU
CHV,Aerodromo de Chaves,CHV
CHX,Cap Manuel NiÃ±o International Airport,CHX
CHY,Choiseul Bay Airport,CHY
CHZ,Chiloquin State Airport,CHZ
CIA,CiampinoâG. B. Pastine International Airport,CIA
CIC,Chico Municipal Airport,CIC
CID,The Eastern Iowa Airport,CID
CIE,Collie Airport,CIE
CIF,Chifeng Airport,CIF
CIG,Craig Moffat Airport,CIG
CIH,Changzhi Airport,CIH
CII,ÃÄ±ldÄ±r Airport,CII
CIJ,CapitÃ¡n AnÃ­bal Arab Airport,CIJ
CIK,Chalkyitsik Airport,CIK
CIL,Council Airport,CIL
CIM,Cimitarra Airport,CIM
CIN,Arthur N Neu Airport,CIN
CIO,Teniente Col Carmelo Peralta Airport,CIO
CIP,Chipata Airport,CIP
CIQ,Chiquimula Airport,CIQ
CIR,Cairo Regional Airport,CIR
CIS,Canton Island Airport,CIS
CIT,Shymkent Airport,CIT
CIU,Chippewa County International Airport,CIU
CIV,Chomley Seaplane Base,CIV
CIW,Canouan Airport,CIW
